Time [s],CAN_RX_ECU,CAN_RX_LSM,CAN_TX_ECU,CAN_TX_LSM
1.049632360,1,1,1,1
1.049632696,1,1,1,0
1.049632794,1,0,1,0
1.049633186,1,0,1,1
1.049633324,1,1,1,1
1.049633346,0,1,1,1
1.049633696,0,1,1,0
1.049633794,0,0,1,0
1.049633860,1,0,1,0
1.049634186,1,0,1,1
1.049634324,1,1,1,1
1.049634696,1,1,1,0
1.049634794,1,0,1,0
1.049634846,0,0,1,0
1.049635186,0,0,1,1
1.049635324,0,1,1,1
1.049635360,1,1,1,1
1.049635696,1,1,1,0
1.049635794,1,0,1,0
1.049636186,1,0,1,1
1.049636326,1,1,1,1
1.049636696,1,1,1,0
1.049636794,1,0,1,0
1.049637186,1,0,1,1
1.049637326,1,1,1,1
1.049637696,1,1,1,0
1.049637794,1,0,1,0
1.049638346,0,0,1,0
1.049639186,0,0,1,1
1.049639326,0,1,1,1
1.049639360,1,1,1,1
1.049639846,0,1,1,1
1.049640196,0,1,1,0
1.049640294,0,0,1,0
1.049640360,1,0,1,0
1.049640686,1,0,1,1
1.049640826,1,1,1,1
1.049641346,0,1,1,1
1.049641696,0,1,1,0
1.049641794,0,0,1,0
1.049641860,1,0,1,0
1.049642186,1,0,1,1
1.049642326,1,1,1,1
1.049642346,0,1,1,1
1.049642860,1,1,1,1
1.049643346,0,1,1,1
1.049644360,1,1,1,1
1.049644846,0,1,1,1
1.049645196,0,1,1,0
1.049645296,0,0,1,0
1.049646186,0,0,1,1
1.049646326,0,1,1,1
1.049646696,0,1,1,0
1.049646794,0,0,1,0
1.049647186,0,0,1,1
1.049647326,0,1,1,1
1.049648196,0,1,1,0
1.049648296,0,0,1,0
1.049648686,0,0,1,1
1.049648826,0,1,1,1
1.049649196,0,1,1,0
1.049649296,0,0,1,0
1.049649360,1,0,1,0
1.049649688,1,0,1,1
1.049649826,1,1,1,1
1.049650196,1,1,1,0
1.049650296,1,0,1,0
1.049651188,1,0,1,1
1.049651326,1,1,1,1
1.049651696,1,1,1,0
1.049651796,1,0,1,0
1.049656188,1,0,1,1
1.049656326,1,1,1,1
1.051901392,0,1,1,1
1.051901906,1,1,1,1
1.051902392,0,1,1,1
1.051902906,1,1,1,1
1.051903392,0,1,1,1
1.051903906,1,1,1,1
1.051904392,0,1,1,1
1.051904906,1,1,1,1
1.051905392,0,1,1,1
1.051905906,1,1,1,1
1.051906392,0,1,1,1
1.051906906,1,1,1,1
1.051907392,0,1,1,1
1.051908364,0,1,1,0
1.051908464,0,0,1,0
1.051908854,0,0,1,1
1.051908906,1,0,1,1
1.051908992,1,1,1,1
1.051909364,1,1,1,0
1.051909462,1,0,1,0
1.051909854,1,0,1,1
1.051909892,0,0,1,1
1.051909992,0,1,1,1
1.051910364,0,1,1,0
1.051910406,1,1,1,0
1.051910462,1,0,1,0
1.051910854,1,0,1,1
1.051910992,1,1,1,1
1.051911364,1,1,1,0
1.051911392,0,1,1,0
1.051911462,0,0,1,0
1.051911854,0,0,1,1
1.051911906,1,0,1,1
1.051911992,1,1,1,1
1.051912364,1,1,1,0
1.051912462,1,0,1,0
1.051912854,1,0,1,1
1.051912992,1,1,1,1
1.051913364,1,1,1,0
1.051913462,1,0,1,0
1.051913854,1,0,1,1
1.051913994,1,1,1,1
1.051914364,1,1,1,0
1.051914462,1,0,1,0
1.051914892,0,0,1,0
1.051915854,0,0,1,1
1.051915906,1,0,1,1
1.051915994,1,1,1,1
1.051916392,0,1,1,1
1.051916864,0,1,1,0
1.051916906,1,1,1,0
1.051916962,1,0,1,0
1.051917354,1,0,1,1
1.051917494,1,1,1,1
1.051917892,0,1,1,1
1.051918364,0,1,1,0
1.051918406,1,1,1,0
1.051918462,1,0,1,0
1.051918854,1,0,1,1
1.051918892,0,0,1,1
1.051918994,0,1,1,1
1.051919406,1,1,1,1
1.051919892,0,1,1,1
1.051920906,1,1,1,1
1.051921392,0,1,1,1
1.051921864,0,1,1,0
1.051921962,0,0,1,0
1.051922854,0,0,1,1
1.051922994,0,1,1,1
1.051923364,0,1,1,0
1.051923462,0,0,1,0
1.051923854,0,0,1,1
1.051923994,0,1,1,1
1.051924864,0,1,1,0
1.051924962,0,0,1,0
1.051925354,0,0,1,1
1.051925494,0,1,1,1
1.051925864,0,1,1,0
1.051925906,1,1,1,0
1.051925964,1,0,1,0
1.051926354,1,0,1,1
1.051926494,1,1,1,1
1.051926864,1,1,1,0
1.051926962,1,0,1,0
1.051927856,1,0,1,1
1.051927994,1,1,1,1
1.051928364,1,1,1,0
1.051928464,1,0,1,0
1.051932856,1,0,1,1
1.051932994,1,1,1,1
1.051938132,1,0,1,1
1.051938634,1,1,1,1
1.051940096,1,0,1,1
1.051941642,1,1,1,1
1.051943154,1,0,1,1
1.051943656,1,1,1,1
1.051945120,1,0,1,1
1.051945786,1,0,0,1
1.051945894,0,0,0,1
1.051946276,0,0,1,1
1.051946408,1,0,1,1
1.051946666,1,1,1,1
1.051947786,1,1,0,1
1.051947894,0,1,0,1
1.051948228,0,0,0,1
1.051949276,0,0,1,1
1.051949408,1,0,1,1
1.051949724,1,1,1,1
1.051950192,1,0,1,1
1.051950786,1,0,0,1
1.051950894,0,0,0,1
1.051951276,0,0,1,1
1.051951408,1,0,1,1
1.051951740,1,1,1,1
1.051952786,1,1,0,1
1.051952894,0,1,0,1
1.051953252,0,0,0,1
1.051953754,0,1,0,1
1.051954278,0,1,1,1
1.051954408,1,1,1,1
1.051955216,1,0,1,1
1.051955786,1,0,0,1
1.051955894,0,0,0,1
1.051956764,0,1,0,1
1.051957278,0,1,1,1
1.051957408,1,1,1,1
1.051957786,1,1,0,1
1.051957894,0,1,0,1
1.051958326,0,0,0,1
1.051958826,0,1,0,1
1.051959278,0,1,1,1
1.051959294,0,0,1,1
1.051959408,1,0,1,1
1.051959822,1,1,1,1
1.051960290,1,0,1,1
1.051960786,1,0,0,1
1.051960894,0,0,0,1
1.051961278,0,0,1,1
1.051961410,1,0,1,1
1.051961836,1,1,1,1
1.051962786,1,1,0,1
1.051962894,0,1,0,1
1.051963348,0,0,0,1
1.051963850,0,1,0,1
1.051964278,0,1,1,1
1.051964318,0,0,1,1
1.051964410,1,0,1,1
1.051965342,1,1,1,1
1.051965786,1,1,0,1
1.051965834,1,0,0,1
1.051965894,0,0,0,1
1.051966278,0,0,1,1
1.051966410,1,0,1,1
1.051966786,1,0,0,1
1.051966858,1,1,0,1
1.051966896,0,1,0,1
1.051967278,0,1,1,1
1.051967410,1,1,1,1
1.051967786,1,1,0,1
1.051967896,0,1,0,1
1.051968420,0,0,0,1
1.051969278,0,0,1,1
1.051969410,1,0,1,1
1.051969420,1,1,1,1
1.051970384,1,0,1,1
1.051970786,1,0,0,1
1.051970896,0,0,0,1
1.051971278,0,0,1,1
1.051971410,1,0,1,1
1.051971786,1,0,0,1
1.051971896,0,0,0,1
1.051971932,0,1,0,1
1.051972778,0,1,1,1
1.051972910,1,1,1,1
1.051973286,1,1,0,1
1.051973396,0,1,0,1
1.051973442,0,0,0,1
1.051973944,0,1,0,1
1.051974278,0,1,1,1
1.051974410,1,1,1,1
1.051975406,1,0,1,1
1.051975786,1,0,0,1
1.051975896,0,0,0,1
1.051976780,0,0,1,1
1.051976910,1,0,1,1
1.051976954,1,1,1,1
1.051977786,1,1,0,1
1.051977896,0,1,0,1
1.051978516,0,0,0,1
1.051979018,0,1,0,1
1.051979280,0,1,1,1
1.051979410,1,1,1,1
1.051979486,1,0,1,1
1.051980510,1,1,1,1
1.051980786,1,1,0,1
1.051980896,0,1,0,1
1.051981002,0,0,0,1
1.051981280,0,0,1,1
1.051981410,1,0,1,1
1.051982026,1,1,1,1
1.051982786,1,1,0,1
1.051982896,0,1,0,1
1.051983538,0,0,0,1
1.051984280,0,0,1,1
1.051984412,1,0,1,1
1.051985036,1,1,1,1
1.051985788,1,1,0,1
1.051985896,0,1,0,1
1.051986026,0,0,0,1
1.051986280,0,0,1,1
1.051986410,1,0,1,1
1.051986788,1,0,0,1
1.051986896,0,0,0,1
1.051987050,0,1,0,1
1.051987780,0,1,1,1
1.051987912,1,1,1,1
1.051988286,1,1,0,1
1.051988396,0,1,0,1
1.051988612,0,0,0,1
1.051989280,0,0,1,1
1.051989412,1,0,1,1
1.051989612,1,1,1,1
1.051990576,1,0,1,1
1.051990788,1,0,0,1
1.051990896,0,0,0,1
1.051992122,0,1,0,1
1.051992280,0,1,1,1
1.051992412,1,1,1,1
1.051993288,1,1,0,1
1.051993398,0,1,0,1
1.051993634,0,0,0,1
1.051994136,0,1,0,1
1.051994280,0,1,1,1
1.051994412,1,1,1,1
1.051994604,1,0,1,1
1.051995630,1,1,1,1
1.051995788,1,1,0,1
1.051995898,0,1,0,1
1.051996120,0,0,0,1
1.051996780,0,0,1,1
1.051996912,1,0,1,1
1.051997144,1,1,1,1
1.051997788,1,1,0,1
1.051997898,0,1,0,1
1.051998706,0,0,0,1
1.051999280,0,0,1,1
1.051999412,1,0,1,1
1.052000700,1,1,1,1
1.052000788,1,1,0,1
1.052000898,0,1,0,1
1.052001192,0,0,0,1
1.052001280,0,0,1,1
1.052001412,1,0,1,1
1.052001788,1,0,0,1
1.052001898,0,0,0,1
1.052002218,0,1,0,1
1.052002782,0,1,1,1
1.052002912,1,1,1,1
1.052003288,1,1,0,1
1.052003398,0,1,0,1
1.052003730,0,0,0,1
1.052004232,0,1,0,1
1.052004282,0,1,1,1
1.052004412,1,1,1,1
1.052005196,1,0,1,1
1.052005724,1,1,1,1
1.052005788,1,1,0,1
1.052005898,0,1,0,1
1.052006216,0,0,0,1
1.052007240,0,1,0,1
1.052007782,0,1,1,1
1.052007912,1,1,1,1
1.052008288,1,1,0,1
1.052008398,0,1,0,1
1.052008802,0,0,0,1
1.052009282,0,0,1,1
1.052009304,0,1,1,1
1.052009412,1,1,1,1
1.052009772,1,0,1,1
1.052010788,1,0,0,1
1.052010798,1,1,0,1
1.052010898,0,1,0,1
1.052011282,0,1,1,1
1.052011290,0,0,1,1
1.052011414,1,0,1,1
1.052012288,1,0,0,1
1.052012314,1,1,0,1
1.052012398,0,1,0,1
1.052012782,0,1,1,1
1.052012914,1,1,1,1
1.052013288,1,1,0,1
1.052013398,0,1,0,1
1.052013826,0,0,0,1
1.052014282,0,0,1,1
1.052014414,1,0,1,1
1.052014826,1,1,1,1
1.052015294,1,0,1,1
1.052015790,1,0,0,1
1.052015820,1,1,0,1
1.052015898,0,1,0,1
1.052016282,0,1,1,1
1.052016312,0,0,1,1
1.052016414,1,0,1,1
1.052016790,1,0,0,1
1.052016898,0,0,0,1
1.052017338,0,1,0,1
1.052017782,0,1,1,1
1.052017914,1,1,1,1
1.052018290,1,1,0,1
1.052018398,0,1,0,1
1.052018898,0,0,0,1
1.052019282,0,0,1,1
1.052019414,1,0,1,1
1.052020790,1,0,0,1
1.052020894,1,1,0,1
1.052020900,0,1,0,1
1.052021386,0,0,0,1
1.052021782,0,0,1,1
1.052021914,1,0,1,1
1.052022290,1,0,0,1
1.052022400,0,0,0,1
1.052022410,0,1,0,1
1.052022782,0,1,1,1
1.052022914,1,1,1,1
1.052023290,1,1,0,1
1.052023400,0,1,0,1
1.052023922,0,0,0,1
1.052024282,0,0,1,1
1.052024414,1,0,1,1
1.052025790,1,0,0,1
1.052025900,0,0,0,1
1.052025918,0,1,0,1
1.052026408,0,0,0,1
1.052027434,0,1,0,1
1.052027784,0,1,1,1
1.052027914,1,1,1,1
1.052028290,1,1,0,1
1.052028400,0,1,0,1
1.052028996,0,0,0,1
1.052029284,0,0,1,1
1.052029414,1,0,1,1
1.052029496,1,1,1,1
1.052030462,1,0,1,1
1.052030790,1,0,0,1
1.052030900,0,0,0,1
1.052030990,0,1,0,1
1.052031482,0,0,0,1
1.052032506,0,1,0,1
1.052032784,0,1,1,1
1.052032914,1,1,1,1
1.052033290,1,1,0,1
1.052033400,0,1,0,1
1.052034018,0,0,0,1
1.052034284,0,0,1,1
1.052034414,1,0,1,1
1.052035018,1,1,1,1
1.052035484,1,0,1,1
1.052035790,1,0,0,1
1.052035900,0,0,0,1
1.052036012,0,1,0,1
1.052036284,0,1,1,1
1.052036414,1,1,1,1
1.052036504,1,0,1,1
1.052037290,1,0,0,1
1.052037400,0,0,0,1
1.052037528,0,1,0,1
1.052037784,0,1,1,1
1.052037914,1,1,1,1
1.052038290,1,1,0,1
1.052038400,0,1,0,1
1.052039090,0,0,0,1
1.052039284,0,0,1,1
1.052039416,1,0,1,1
1.052039592,1,1,1,1
1.052040790,1,1,0,1
1.052040900,0,1,0,1
1.052041054,0,0,0,1
1.052041784,0,0,1,1
1.052041916,1,0,1,1
1.052042290,1,0,0,1
1.052042400,0,0,0,1
1.052042602,0,1,0,1
1.052042784,0,1,1,1
1.052042916,1,1,1,1
1.052043290,1,1,0,1
1.052043400,0,1,0,1
1.052044114,0,0,0,1
1.052044284,0,0,1,1
1.052044416,1,0,1,1
1.052045114,1,1,1,1
1.052045580,1,0,1,1
1.052045792,1,0,0,1
1.052045900,0,0,0,1
1.052046108,0,1,0,1
1.052046284,0,1,1,1
1.052046416,1,1,1,1
1.052046600,1,0,1,1
1.052047624,1,1,1,1
1.052047792,1,1,0,1
1.052047900,0,1,0,1
1.052049186,0,0,0,1
1.052049284,0,0,1,1
1.052049416,1,0,1,1
1.052050186,1,1,1,1
1.052050792,1,1,0,1
1.052050902,0,1,0,1
1.052051150,0,0,0,1
1.052051784,0,0,1,1
1.052051916,1,0,1,1
1.052052292,1,0,0,1
1.052052402,0,0,0,1
1.052052698,0,1,0,1
1.052052784,0,1,1,1
1.052052916,1,1,1,1
1.052053292,1,1,0,1
1.052053402,0,1,0,1
1.052054208,0,0,0,1
1.052054284,0,0,1,1
1.052054416,1,0,1,1
1.052054710,1,1,1,1
1.052056172,1,0,1,1
1.052056292,1,0,0,1
1.052056402,0,0,0,1
1.052057286,0,0,1,1
1.052057416,1,0,1,1
1.052057720,1,1,1,1
1.052058292,1,1,0,1
1.052058402,0,1,0,1
1.052059282,0,0,0,1
1.052059786,0,1,1,1
1.052059916,1,1,1,1
1.052060252,1,0,1,1
1.052061278,1,1,1,1
1.052061294,1,1,0,1
1.052061402,0,1,0,1
1.052061770,0,0,0,1
1.052061786,0,0,1,1
1.052061916,1,0,1,1
1.052062794,1,1,1,1
1.052063292,1,1,0,1
1.052063402,0,1,0,1
1.052064306,0,0,0,1
1.052064786,0,0,1,1
1.052064916,1,0,1,1
1.052066292,1,0,0,1
1.052066302,1,1,0,1
1.052066402,0,1,0,1
1.052066786,0,1,1,1
1.052066794,0,0,1,1
1.052066916,1,0,1,1
1.052067292,1,0,0,1
1.052067402,0,0,0,1
1.052067818,0,1,0,1
1.052068286,0,1,1,1
1.052068418,1,1,1,1
1.052068792,1,1,0,1
1.052068902,0,1,0,1
1.052069380,0,0,0,1
1.052069786,0,0,1,1
1.052069918,1,0,1,1
1.052070380,1,1,1,1
1.052070848,1,0,1,1
1.052071294,1,0,0,1
1.052071402,0,0,0,1
1.052072892,0,1,0,1
1.052073286,0,1,1,1
1.052073418,1,1,1,1
1.052073794,1,1,0,1
1.052073902,0,1,0,1
1.052074404,0,0,0,1
1.052074786,0,0,1,1
1.052074918,1,0,1,1
1.052075900,1,1,1,1
1.052076294,1,1,0,1
1.052076404,0,1,0,1
1.052076890,0,0,0,1
1.052077286,0,0,1,1
1.052077418,1,0,1,1
1.052077794,1,0,0,1
1.052077904,0,0,0,1
1.052077914,0,1,0,1
1.052079476,0,0,0,1
1.052079786,0,0,1,1
1.052079918,1,0,1,1
1.052080476,1,1,1,1
1.052080942,1,0,1,1
1.052081294,1,0,0,1
1.052081404,0,0,0,1
1.052081470,0,1,0,1
1.052081962,0,0,0,1
1.052082788,0,0,1,1
1.052082918,1,0,1,1
1.052082988,1,1,1,1
1.052083794,1,1,0,1
1.052083904,0,1,0,1
1.052084500,0,0,0,1
1.052084788,0,0,1,1
1.052084918,1,0,1,1
1.052085498,1,1,1,1
1.052085966,1,0,1,1
1.052086294,1,0,0,1
1.052086404,0,0,0,1
1.052086494,0,1,0,1
1.052086986,0,0,0,1
1.052087288,0,0,1,1
1.052087418,1,0,1,1
1.052087794,1,0,0,1
1.052087904,0,0,0,1
1.052088010,0,1,0,1
1.052088288,0,1,1,1
1.052088418,1,1,1,1
1.052088794,1,1,0,1
1.052088904,0,1,0,1
1.052089572,0,0,0,1
1.052089788,0,0,1,1
1.052089918,1,0,1,1
1.052091294,1,0,0,1
1.052091404,0,0,0,1
1.052091566,0,1,0,1
1.052092058,0,0,0,1
1.052092288,0,0,1,1
1.052092418,1,0,1,1
1.052092794,1,0,0,1
1.052092904,0,0,0,1
1.052093082,0,1,0,1
1.052093288,0,1,1,1
1.052093418,1,1,1,1
1.052093794,1,1,0,1
1.052093904,0,1,0,1
1.052094596,0,0,0,1
1.052094788,0,0,1,1
1.052094920,1,0,1,1
1.052096294,1,0,0,1
1.052096404,0,0,0,1
1.052096588,0,1,0,1
1.052097082,0,0,0,1
1.052098106,0,1,0,1
1.052098288,0,1,1,1
1.052098420,1,1,1,1
1.052098794,1,1,0,1
1.052098904,0,1,0,1
1.052099668,0,0,0,1
1.052099788,0,0,1,1
1.052099920,1,0,1,1
1.052101164,1,1,1,1
1.052101296,1,1,0,1
1.052101406,0,1,0,1
1.052102156,0,0,0,1
1.052103178,0,1,0,1
1.052103288,0,1,1,1
1.052103420,1,1,1,1
1.052103796,1,1,0,1
1.052103906,0,1,0,1
1.052104690,0,0,0,1
1.052104788,0,0,1,1
1.052104920,1,0,1,1
1.052105194,1,1,1,1
1.052106656,1,0,1,1
1.052106796,1,0,0,1
1.052106906,0,0,0,1
1.052108202,0,1,0,1
1.052108288,0,1,1,1
1.052108420,1,1,1,1
1.052109296,1,1,0,1
1.052109406,0,1,0,1
1.052109764,0,0,0,1
1.052110266,0,1,0,1
1.052110290,0,1,1,1
1.052110420,1,1,1,1
1.052110734,1,0,1,1
1.052111758,1,1,1,1
1.052111796,1,1,0,1
1.052111906,0,1,0,1
1.052112252,0,0,0,1
1.052112290,0,0,1,1
1.052112420,1,0,1,1
1.052113276,1,1,1,1
1.052113796,1,1,0,1
1.052113906,0,1,0,1
1.052114788,0,0,0,1
1.052115290,0,0,1,1
1.052115420,1,0,1,1
1.052116782,1,1,1,1
1.052116798,1,1,0,1
1.052116906,0,1,0,1
1.052117274,0,0,0,1
1.052117290,0,0,1,1
1.052117420,1,0,1,1
1.052117796,1,0,0,1
1.052117906,0,0,0,1
1.052118298,0,1,0,1
1.052118790,0,1,1,1
1.052118920,1,1,1,1
1.052119296,1,1,0,1
1.052119406,0,1,0,1
1.052119860,0,0,0,1
1.052120290,0,0,1,1
1.052120362,0,1,1,1
1.052120420,1,1,1,1
1.052120830,1,0,1,1
1.052121796,1,0,0,1
1.052121854,1,1,0,1
1.052121906,0,1,0,1
1.052122346,0,0,0,1
1.052123372,0,1,0,1
1.052123790,0,1,1,1
1.052123922,1,1,1,1
1.052124296,1,1,0,1
1.052124406,0,1,0,1
1.052124884,0,0,0,1
1.052125290,0,0,1,1
1.052125386,0,1,1,1
1.052125422,1,1,1,1
1.052125854,1,0,1,1
1.052126798,1,0,0,1
1.052126878,1,1,0,1
1.052126906,0,1,0,1
1.052127290,0,1,1,1
1.052127370,0,0,1,1
1.052127422,1,0,1,1
1.052127798,1,0,0,1
1.052127906,0,0,0,1
1.052128394,0,1,0,1
1.052128790,0,1,1,1
1.052128922,1,1,1,1
1.052129298,1,1,0,1
1.052129408,0,1,0,1
1.052129956,0,0,0,1
1.052130290,0,0,1,1
1.052130422,1,0,1,1
1.052130458,1,1,1,1
1.052130926,1,0,1,1
1.052131798,1,0,0,1
1.052131908,0,0,0,1
1.052131952,0,1,0,1
1.052132290,0,1,1,1
1.052132422,1,1,1,1
1.052132444,1,0,1,1
1.052132798,1,0,0,1
1.052132908,0,0,0,1
1.052133468,0,1,0,1
1.052133790,0,1,1,1
1.052133922,1,1,1,1
1.052134298,1,1,0,1
1.052134408,0,1,0,1
1.052134980,0,0,0,1
1.052135292,0,0,1,1
1.052135422,1,0,1,1
1.052135980,1,1,1,1
1.052136798,1,1,0,1
1.052136908,0,1,0,1
1.052136944,0,0,0,1
1.052137290,0,0,1,1
1.052137422,1,0,1,1
1.052137798,1,0,0,1
1.052137908,0,0,0,1
1.052138492,0,1,0,1
1.052138792,0,1,1,1
1.052138922,1,1,1,1
1.052139298,1,1,0,1
1.052139408,0,1,0,1
1.052140054,0,0,0,1
1.052140292,0,0,1,1
1.052140422,1,0,1,1
1.052141550,1,1,1,1
1.052141798,1,1,0,1
1.052141908,0,1,0,1
1.052142018,0,0,0,1
1.052142792,0,0,1,1
1.052142922,1,0,1,1
1.052143564,1,1,1,1
1.052143798,1,1,0,1
1.052143908,0,1,0,1
1.052145076,0,0,0,1
1.052145292,0,0,1,1
1.052145422,1,0,1,1
1.052146078,1,1,1,1
1.052146798,1,1,0,1
1.052146908,0,1,0,1
1.052147042,0,0,0,1
1.052148292,0,0,1,1
1.052148422,1,0,1,1
1.052148588,1,1,1,1
1.052148798,1,1,0,1
1.052148908,0,1,0,1
1.052150150,0,0,0,1
1.052150292,0,0,1,1
1.052150422,1,0,1,1
1.052150654,1,1,1,1
1.052151798,1,1,0,1
1.052151908,0,1,0,1
1.052152116,0,0,0,1
1.052152792,0,0,1,1
1.052152924,1,0,1,1
1.052153662,1,1,1,1
1.052153800,1,1,0,1
1.052153908,0,1,0,1
1.052155174,0,0,0,1
1.052155292,0,0,1,1
1.052155424,1,0,1,1
1.052155676,1,1,1,1
1.052156144,1,0,1,1
1.052157168,1,1,1,1
1.052157300,1,1,0,1
1.052157410,0,1,0,1
1.052157660,0,0,0,1
1.052157792,0,0,1,1
1.052157924,1,0,1,1
1.052158686,1,1,1,1
1.052159300,1,1,0,1
1.052159410,0,1,0,1
1.052160248,0,0,0,1
1.052160750,0,1,0,1
1.052160792,0,1,1,1
1.052160924,1,1,1,1
1.052161216,1,0,1,1
1.052162242,1,1,1,1
1.052162300,1,1,0,1
1.052162410,0,1,0,1
1.052162734,0,0,0,1
1.052162792,0,0,1,1
1.052162924,1,0,1,1
1.052163300,1,0,0,1
1.052163410,0,0,0,1
1.052163758,0,1,0,1
1.052164294,0,1,1,1
1.052164424,1,1,1,1
1.052164800,1,1,0,1
1.052164910,0,1,0,1
1.052165270,0,0,0,1
1.052165772,0,1,0,1
1.052165792,0,1,1,1
1.052165924,1,1,1,1
1.052167234,1,0,1,1
1.052167300,1,0,0,1
1.052167410,0,0,0,1
1.052167794,0,0,1,1
1.052167924,1,0,1,1
1.052168300,1,0,0,1
1.052168410,0,0,0,1
1.052168782,0,1,0,1
1.052169294,0,1,1,1
1.052169424,1,1,1,1
1.052169800,1,1,0,1
1.052169910,0,1,0,1
1.052170342,0,0,0,1
1.052170794,0,0,1,1
1.052170924,1,0,1,1
1.052171342,1,1,1,1
1.052171810,1,0,1,1
1.052172300,1,0,0,1
1.052172410,0,0,0,1
1.052172794,0,0,1,1
1.052172924,1,0,1,1
1.052173854,1,1,1,1
1.052174300,1,1,0,1
1.052174410,0,1,0,1
1.052175366,0,0,0,1
1.052175794,0,0,1,1
1.052175924,1,0,1,1
1.052177360,1,1,1,1
1.052177802,1,1,0,1
1.052177852,1,0,0,1
1.052177910,0,0,0,1
1.052178794,0,0,1,1
1.052178878,0,1,1,1
1.052178926,1,1,1,1
1.052179302,1,1,0,1
1.052179410,0,1,0,1
1.052180438,0,0,0,1
1.052180942,0,1,0,1
1.052181294,0,1,1,1
1.052181426,1,1,1,1
1.052181906,1,0,1,1
1.052182434,1,1,1,1
1.052182802,1,1,0,1
1.052182910,0,1,0,1
1.052182924,0,0,0,1
1.052183950,0,1,0,1
1.052184794,0,1,1,1
1.052184926,1,1,1,1
1.052185302,1,1,0,1
1.052185412,0,1,0,1
1.052185460,0,0,0,1
1.052186294,0,0,1,1
1.052186426,1,0,1,1
1.052187456,1,1,1,1
1.052187802,1,1,0,1
1.052187912,0,1,0,1
1.052187948,0,0,0,1
1.052188294,0,0,1,1
1.052188426,1,0,1,1
1.052188972,1,1,1,1
1.052189302,1,1,0,1
1.052189412,0,1,0,1
1.052189794,0,1,1,1
1.052189926,1,1,1,1
1.052190302,1,1,0,1
1.052190412,0,1,0,1
1.052190534,0,0,0,1
1.052191036,0,1,0,1
1.052191294,0,1,1,1
1.052191426,1,1,1,1
1.052191504,1,0,1,1
1.052192528,1,1,1,1
1.052192802,1,1,0,1
1.052192912,0,1,0,1
1.052193022,0,0,0,1
1.052194046,0,1,0,1
1.052194796,0,1,1,1
1.052194926,1,1,1,1
1.052195302,1,1,0,1
1.052195412,0,1,0,1
1.052195558,0,0,0,1
1.052196058,0,1,0,1
1.052196296,0,1,1,1
1.052196426,1,1,1,1
1.052196526,1,0,1,1
1.052197802,1,0,0,1
1.052197912,0,0,0,1
1.052198296,0,0,1,1
1.052198426,1,0,1,1
1.052198802,1,0,0,1
1.052198912,0,0,0,1
1.052199068,0,1,0,1
1.052199796,0,1,1,1
1.052199926,1,1,1,1
1.052200302,1,1,0,1
1.052200412,0,1,0,1
1.052200630,0,0,0,1
1.052201296,0,0,1,1
1.052201426,1,0,1,1
1.052202622,1,1,1,1
1.052202802,1,1,0,1
1.052202912,0,1,0,1
1.052203116,0,0,0,1
1.052203296,0,0,1,1
1.052203428,1,0,1,1
1.052203802,1,0,0,1
1.052203912,0,0,0,1
1.052204140,0,1,0,1
1.052205652,0,0,0,1
1.052206296,0,0,1,1
1.052206428,1,0,1,1
1.052207646,1,1,1,1
1.052207802,1,1,0,1
1.052207912,0,1,0,1
1.052208138,0,0,0,1
1.052209162,0,1,0,1
1.052209796,0,1,1,1
1.052209928,1,1,1,1
1.052210304,1,1,0,1
1.052210414,0,1,0,1
1.052210724,0,0,0,1
1.052211296,0,0,1,1
1.052211428,1,0,1,1
1.052211724,1,1,1,1
1.052212688,1,0,1,1
1.052212804,1,0,0,1
1.052212914,0,0,0,1
1.052214236,0,1,0,1
1.052214796,0,1,1,1
1.052214928,1,1,1,1
1.052215304,1,1,0,1
1.052215414,0,1,0,1
1.052215748,0,0,0,1
1.052216298,0,0,1,1
1.052216428,1,0,1,1
1.052216748,1,1,1,1
1.052217712,1,0,1,1
1.052217804,1,0,0,1
1.052217914,0,0,0,1
1.052218798,0,0,1,1
1.052218928,1,0,1,1
1.052219258,1,1,1,1
1.052219804,1,1,0,1
1.052219914,0,1,0,1
1.052220820,0,0,0,1
1.052221298,0,0,1,1
1.052221428,1,0,1,1
1.052222318,1,1,1,1
1.052222786,1,0,1,1
1.052222802,1,0,0,1
1.052222914,0,0,0,1
1.052223798,0,0,1,1
1.052223928,1,0,1,1
1.052224332,1,1,1,1
1.052224804,1,1,0,1
1.052224914,0,1,0,1
1.052225844,0,0,0,1
1.052226298,0,0,1,1
1.052226428,1,0,1,1
1.052227804,1,0,0,1
1.052227838,1,1,0,1
1.052227914,0,1,0,1
1.052228330,0,0,0,1
1.052229298,0,0,1,1
1.052229354,0,1,1,1
1.052229428,1,1,1,1
1.052229804,1,1,0,1
1.052229914,0,1,0,1
1.052230916,0,0,0,1
1.052231298,0,0,1,1
1.052231430,1,0,1,1
1.052231916,1,1,1,1
1.052232384,1,0,1,1
1.052232804,1,0,0,1
1.052232910,1,1,0,1
1.052232914,0,1,0,1
1.052233404,0,0,0,1
1.052234428,0,1,0,1
1.052234798,0,1,1,1
1.052234930,1,1,1,1
1.052235306,1,1,0,1
1.052235416,0,1,0,1
1.052235940,0,0,0,1
1.052236298,0,0,1,1
1.052236430,1,0,1,1
1.052236442,1,1,1,1
1.052237904,1,0,1,1
1.052238306,1,0,0,1
1.052238416,0,0,0,1
1.052239298,0,0,1,1
